132	KRAS	1	AKT3	0.403036	0.375000
107	APC	2	BCL2L11	0.336634	0.000000
282	TP53	2	BCL2L11	0.405941	0.000000
282	TP53	3	SH2B3	0.063966	0.000000
27	CTNNB1	4	MEF2B	0.466487	0.000000
44	ERBB3	4	MEF2B	0.439677	0.000000
132	KRAS	4	MEF2B	0.378257	0.496970
137	SMAD4	4	MEF2B	0.366555	0.000000
216	PTEN	4	MEF2B	0.466487	0.000000
302	ARID1A	4	MEF2B	0.494589	0.000000
107	APC	5	RAD50	0.209776	0.317949
282	TP53	5	RAD50	0.324381	0.436782
182	PIK3CA	6	CDK6	0.357876	0.000000
282	TP53	6	CDK6	0.359196	0.330508
107	APC	7	CDK8	0.336634	0.000000
282	TP53	7	CDK8	0.405941	0.000000
262	BRAF	8	CDKN2A	0.493009	0.000000
107	APC	10	CDKN2C	0.261452	0.242424
282	TP53	10	CDKN2C	0.359196	0.330508
107	APC	11	IKZF1	0.042741	0.113636
132	KRAS	11	IKZF1	0.111400	0.178571
258	SOX9	11	IKZF1	0.344474	0.000000
282	TP53	11	IKZF1	0.324381	0.436782
302	ARID1A	11	IKZF1	0.494589	0.000000
107	APC	13	CEBPA	0.336634	0.000000
132	KRAS	13	CEBPA	0.435644	0.000000
282	TP53	13	CEBPA	0.405941	0.000000
107	APC	14	CTCF	0.082545	0.271875
132	KRAS	14	CTCF	0.224668	0.433333
282	TP53	14	CTCF	0.417774	0.660714
132	KRAS	16	PLK2	0.187327	0.000000
40	EPHA5	19	PTPRT	0.349465	0.000000
137	SMAD4	19	PTPRT	0.195171	0.000000
282	TP53	19	PTPRT	0.173420	0.378947
29	ASXL1	21	CREBBP	0.434392	0.000000
40	EPHA5	21	CREBBP	0.400606	0.000000
107	APC	21	CREBBP	0.437159	0.656085
154	ATM	21	CREBBP	0.400606	0.000000
282	TP53	21	CREBBP	0.295597	0.486842
107	APC	23	PARP1	0.035908	0.000000
132	KRAS	23	PARP1	0.079472	0.000000
182	PIK3CA	23	PARP1	0.357876	0.000000
282	TP53	23	PARP1	0.359196	0.330508
107	APC	24	CSF1R	0.261452	0.242424
107	APC	26	CTLA4	0.336634	0.000000
132	KRAS	26	CTLA4	0.435644	0.000000
4	MEF2B	27	CTNNB1	0.466487	0.000000
39	EPHA3	27	CTNNB1	0.466487	0.000000
45	ERBB4	27	CTNNB1	0.398458	0.000000
75	BRD4	27	CTNNB1	0.339738	0.000000
107	APC	27	CTNNB1	0.309650	0.632768
132	KRAS	27	CTNNB1	0.207439	0.529412
163	NOTCH4	27	CTNNB1	0.398458	0.000000
245	BLM	27	CTNNB1	0.398458	0.000000
258	SOX9	27	CTNNB1	0.484269	0.686275
262	BRAF	27	CTNNB1	0.405045	0.596491
282	TP53	27	CTNNB1	0.312871	0.641509
107	APC	28	DAXX	0.109555	0.156566
282	TP53	28	DAXX	0.024803	0.000000
21	CREBBP	29	ASXL1	0.434392	0.000000
38	EP300	29	ASXL1	0.434392	0.000000
43	ERBB2	29	ASXL1	0.383559	0.000000
54	ETV6	29	ASXL1	0.434392	0.000000
163	NOTCH4	29	ASXL1	0.491277	0.000000
202	PPP2R1A	29	ASXL1	0.491277	0.000000
258	SOX9	29	ASXL1	0.343833	0.400000
261	BRCA1	29	ASXL1	0.383559	0.000000
271	HNF1A	29	ASXL1	0.434392	0.000000
275	TERT	29	ASXL1	0.491277	0.000000
284	TSC1	29	ASXL1	0.434392	0.000000
301	KDM5C	29	ASXL1	0.491277	0.000000
303	AXIN1	29	ASXL1	0.383559	0.000000
137	SMAD4	30	DNMT1	0.366555	0.000000
282	TP53	30	DNMT1	0.324381	0.436782
107	APC	31	DNMT3A	0.413349	0.492308
107	APC	32	DNMT3B	0.261452	0.242424
132	KRAS	32	DNMT3B	0.403036	0.375000
182	PIK3CA	32	DNMT3B	0.357876	0.000000
282	TP53	33	E2F3	0.405941	0.000000
132	KRAS	34	EGFR	0.218142	0.244048
132	KRAS	35	EIF1AX	0.435644	0.000000
282	TP53	35	EIF1AX	0.405941	0.000000
68	FLT1	36	ARID2	0.434392	0.000000
107	APC	36	ARID2	0.288634	0.570492
132	KRAS	36	ARID2	0.135922	0.398922
194	POLD1	36	ARID2	0.491277	0.000000
282	TP53	36	ARID2	0.484447	0.800000
303	AXIN1	36	ARID2	0.383559	0.000000
325	IRS2	36	ARID2	0.434392	0.000000
137	SMAD4	37	FLCN	0.450074	0.000000
200	RNF43	37	FLCN	0.407487	0.000000
282	TP53	37	FLCN	0.181456	0.214689
29	ASXL1	38	EP300	0.434392	0.000000
40	EPHA5	38	EP300	0.400606	0.000000
107	APC	38	EP300	0.005552	0.070707
132	KRAS	38	EP300	0.357335	0.555556
182	PIK3CA	38	EP300	0.085648	0.000000
282	TP53	38	EP300	0.001307	0.000000
316	CARD11	38	EP300	0.434392	0.000000
27	CTNNB1	39	EPHA3	0.466487	0.000000
273	TCF7L2	39	EPHA3	0.494589	0.000000
282	TP53	39	EPHA3	0.324381	0.436782
19	PTPRT	40	EPHA5	0.349465	0.000000
21	CREBBP	40	EPHA5	0.400606	0.000000
38	EP300	40	EPHA5	0.400606	0.000000
