97	GATA3	1	AKT3	0.454778	0.000000
206	PIK3CA	1	AKT3	0.104665	0.000000
313	TP53	2	BCL2L11	0.418217	0.434728
206	PIK3CA	3	SH2B3	0.150289	0.249351
313	TP53	3	SH2B3	0.248876	0.433651
394	CDH1	3	SH2B3	0.268027	0.000000
301	TBX3	5	RAD50	0.478687	0.000000
60	ESR1	8	CDK8	0.355613	0.000000
97	GATA3	8	CDK8	0.206094	0.000000
178	NF1	10	CDKN1B	0.420523	0.000000
313	TP53	10	CDKN1B	0.265151	0.577863
337	ARID1A	10	CDKN1B	0.450439	0.000000
394	CDH1	10	CDKN1B	0.117137	0.000000
54	AKT1	11	CDKN2A	0.348144	0.000000
60	ESR1	11	CDKN2A	0.401996	0.480821
66	FAT1	11	CDKN2A	0.475669	0.000000
97	GATA3	11	CDKN2A	0.041874	0.000000
260	RB1	11	CDKN2A	0.492307	0.000000
277	MAP2K4	11	CDKN2A	0.407189	0.000000
293	BRCA2	11	CDKN2A	0.451711	0.000000
301	TBX3	11	CDKN2A	0.348144	0.000000
60	ESR1	13	IKZF1	0.492513	0.572564
97	GATA3	13	IKZF1	0.266613	0.363281
119	FOXA1	13	IKZF1	0.466391	0.000000
243	PTEN	13	IKZF1	0.272247	0.000000
313	TP53	13	IKZF1	0.338431	0.709824
60	ESR1	14	YAP1	0.485394	0.000000
97	GATA3	16	CEBPA	0.454778	0.000000
394	CDH1	16	CEBPA	0.439635	0.000000
50	ERBB2	18	CTCF	0.459574	0.000000
337	ARID1A	18	CTCF	0.351792	0.000000
385	NCOR1	18	CTCF	0.466391	0.000000
394	CDH1	18	CTCF	0.245733	0.346995
60	ESR1	19	STAG2	0.401035	0.629531
119	FOXA1	19	STAG2	0.246791	0.000000
306	TERT	19	STAG2	0.432908	0.000000
366	CBFB	19	STAG2	0.379040	0.000000
54	AKT1	20	PLK2	0.478687	0.000000
97	GATA3	20	PLK2	0.372720	0.448427
50	ERBB2	24	PTPRT	0.438876	0.000000
54	AKT1	24	PTPRT	0.387200	0.000000
97	GATA3	24	PTPRT	0.237407	0.341578
277	MAP2K4	24	PTPRT	0.445775	0.000000
313	TP53	25	CHEK2	0.184311	0.260076
54	AKT1	26	CREBBP	0.183241	0.000000
174	ZFHX3	26	CREBBP	0.496237	0.000000
260	RB1	26	CREBBP	0.319929	0.000000
277	MAP2K4	26	CREBBP	0.235753	0.000000
280	NSD1	26	CREBBP	0.457239	0.000000
366	CBFB	26	CREBBP	0.367205	0.000000
159	MAP3K1	27	AMER1	0.434075	0.000000
313	TP53	27	AMER1	0.301604	0.557797
97	GATA3	28	PARP1	0.372720	0.448427
337	ARID1A	28	PARP1	0.423480	0.000000
97	GATA3	29	CSF1R	0.388308	0.000000
313	TP53	30	CSF3R	0.418217	0.434728
97	GATA3	32	CTNNB1	0.454778	0.000000
97	GATA3	33	DAXX	0.241511	0.000000
54	AKT1	34	ASXL1	0.478687	0.000000
301	TBX3	34	ASXL1	0.478687	0.000000
313	TP53	34	ASXL1	0.078889	0.352880
60	ESR1	35	DNMT1	0.211346	0.000000
97	GATA3	35	DNMT1	0.334125	0.415990
301	TBX3	35	DNMT1	0.453996	0.000000
60	ESR1	36	DNMT3A	0.374699	0.456356
97	GATA3	36	DNMT3A	0.390367	0.613534
119	FOXA1	36	DNMT3A	0.389145	0.000000
243	PTEN	36	DNMT3A	0.199896	0.000000
277	MAP2K4	36	DNMT3A	0.389145	0.000000
364	RUNX1	36	DNMT3A	0.475019	0.000000
385	NCOR1	36	DNMT3A	0.389145	0.000000
313	TP53	37	DNMT3B	0.400046	0.651718
60	ESR1	38	E2F3	0.485394	0.000000
97	GATA3	38	E2F3	0.331506	0.000000
50	ERBB2	39	EGFR	0.438876	0.000000
178	NF1	39	EGFR	0.300589	0.000000
206	PIK3CA	39	EGFR	0.158241	0.497548
313	TP53	39	EGFR	0.134414	0.498084
313	TP53	40	EIF1AX	0.320847	0.000000
54	AKT1	41	ARID2	0.183241	0.000000
243	PTEN	41	ARID2	0.305894	0.401760
313	TP53	41	ARID2	0.110660	0.586425
60	ESR1	42	EIF4A2	0.485394	0.000000
97	GATA3	42	EIF4A2	0.331506	0.000000
97	GATA3	44	FLCN	0.388308	0.000000
50	ERBB2	45	EP300	0.382118	0.000000
60	ESR1	45	EP300	0.112850	0.000000
66	FAT1	45	EP300	0.458170	0.000000
97	GATA3	45	EP300	0.165815	0.289489
119	FOXA1	45	EP300	0.389145	0.000000
159	MAP3K1	45	EP300	0.490486	0.572396
178	NF1	45	EP300	0.245573	0.000000
243	PTEN	45	EP300	0.199896	0.000000
277	MAP2K4	45	EP300	0.389145	0.000000
293	BRCA2	45	EP300	0.433959	0.000000
394	CDH1	45	EP300	0.362161	0.585888
97	GATA3	46	EPHA3	0.298799	0.387879
159	MAP3K1	46	EPHA3	0.262178	0.000000
301	TBX3	46	EPHA3	0.430559	0.000000
337	ARID1A	46	EPHA3	0.374247	0.000000
385	NCOR1	46	EPHA3	0.487942	0.000000
394	CDH1	46	EPHA3	0.277146	0.370492
54	AKT1	47	EPHA5	0.367161	0.000000
97	GATA3	47	EPHA5	0.211000	0.322285
119	FOXA1	47	EPHA5	0.426054	0.000000
243	PTEN	47	EPHA5	0.233315	0.000000
385	NCOR1	47	EPHA5	0.426054	0.000000
60	ESR1	48	EPHA7	0.394508	0.000000
159	MAP3K1	48	EPHA7	0.472007	0.000000
60	ESR1	49	EPHB1	0.437618	0.000000
97	GATA3	49	EPHB1	0.282973	0.000000
206	PIK3CA	49	EPHB1	0.397454	0.583903
18	CTCF	50	ERBB2	0.459574	0.000000
24	PTPRT	50	ERBB2	0.438876	0.000000
39	EGFR	50	ERBB2	0.438876	0.000000
45	EP300	50	ERBB2	0.382118	0.000000
52	ERBB4	50	ERBB2	0.438876	0.000000
54	AKT1	50	ERBB2	0.055512	0.000000
