3550	SETD2	91	AKAP9	0.283336	0.000000
7600	VHL	91	AKAP9	0.337033	0.629800
5725	PBRM1	154	DENND4A	0.279857	0.343669
5725	PBRM1	304	PRPF8	0.492026	0.692708
7600	VHL	304	PRPF8	0.423700	0.664171
7511	TTN	326	CENPF	0.313034	0.000000
3550	SETD2	361	STAG2	0.401121	0.000000
5725	PBRM1	521	TRIOBP	0.063301	0.000000
7600	VHL	521	TRIOBP	0.271954	0.440426
2763	MTOR	640	LYST	0.493934	0.000000
3550	SETD2	640	LYST	0.357344	0.000000
5725	PBRM1	640	LYST	0.154565	0.255814
7600	VHL	640	LYST	0.308465	0.550802
9354	MUC16	640	LYST	0.426003	0.000000
8314	BAP1	646	AHNAK2	0.399218	0.000000
7511	TTN	748	ALPK2	0.370034	0.000000
7600	VHL	780	MED12L	0.271954	0.440426
9354	MUC16	844	FAT3	0.468841	0.000000
7600	VHL	857	LRRK2	0.271954	0.440426
5725	PBRM1	866	CLTC	0.369538	0.413953
3550	SETD2	1012	COL1A2	0.450122	0.000000
8292	KDM5C	1055	XIRP2	0.413569	0.000000
8314	BAP1	1055	XIRP2	0.475623	0.000000
5725	PBRM1	1066	COL11A1	0.492026	0.692708
7511	TTN	1105	COL6A6	0.483077	0.551667
7600	VHL	1105	COL6A6	0.149071	0.409091
5725	PBRM1	1219	MUC17	0.042468	0.000000
7600	VHL	1219	MUC17	0.180906	0.365248
5725	PBRM1	1292	DNHD1	0.279857	0.343669
7600	VHL	1292	DNHD1	0.271954	0.440426
5725	PBRM1	1331	VCAN	0.369538	0.413953
7511	TTN	1331	VCAN	0.370034	0.000000
7600	VHL	1331	VCAN	0.135313	0.219048
8292	KDM5C	1350	DNAH2	0.443110	0.000000
5725	PBRM1	1485	CUX1	0.492026	0.692708
9354	MUC16	1485	CUX1	0.468841	0.000000
5725	PBRM1	1525	ABCA13	0.419877	0.690289
7600	VHL	1525	ABCA13	0.028126	0.214894
9354	MUC16	1525	ABCA13	0.319083	0.000000
7600	VHL	1550	VPS13B	0.117126	0.311550
7600	VHL	1736	ZNF800	0.135313	0.219048
5725	PBRM1	1763	ADAMTS18	0.492026	0.692708
5725	PBRM1	1797	DNAH5	0.279857	0.343669
5725	PBRM1	1799	DNAH8	0.400122	0.591518
9354	MUC16	1799	DNAH8	0.426003	0.000000
8314	BAP1	1800	DNAH9	0.448724	0.000000
3550	SETD2	1806	DNMT3A	0.450122	0.000000
5725	PBRM1	1860	ABCA1	0.369538	0.413953
7511	TTN	1860	ABCA1	0.370034	0.000000
3550	SETD2	1889	DNAH10	0.401121	0.000000
7511	TTN	1889	DNAH10	0.264692	0.000000
9354	MUC16	1889	DNAH10	0.468841	0.000000
3550	SETD2	1900	UBR1	0.450122	0.000000
5725	PBRM1	2111	FAT1	0.279857	0.343669
2763	MTOR	2143	FBN2	0.421313	0.000000
5725	PBRM1	2172	TDRD6	0.492026	0.692708
7600	VHL	2260	COBLL1	0.395456	0.553191
5725	PBRM1	2335	DIP2C	0.209133	0.293466
5725	PBRM1	2350	WDFY3	0.400122	0.591518
5725	PBRM1	2357	SPEN	0.347230	0.618898
7600	VHL	2357	SPEN	0.177119	0.485066
8292	KDM5C	2357	SPEN	0.413569	0.000000
3550	SETD2	2360	CNOT1	0.450122	0.000000
5725	PBRM1	2360	CNOT1	0.279857	0.343669
5725	PBRM1	2364	MYO16	0.369538	0.413953
7511	TTN	2364	MYO16	0.370034	0.000000
5725	PBRM1	2400	MYCBP2	0.279857	0.343669
7600	VHL	2400	MYCBP2	0.271954	0.440426
3550	SETD2	2422	CUL9	0.450122	0.000000
5725	PBRM1	2422	CUL9	0.279857	0.343669
2763	MTOR	2427	FLG	0.456229	0.000000
3550	SETD2	2427	FLG	0.318245	0.000000
7600	VHL	2427	FLG	0.074142	0.271277
9354	MUC16	2427	FLG	0.386980	0.000000
5725	PBRM1	2441	ZZEF1	0.369538	0.413953
7600	VHL	2441	ZZEF1	0.135313	0.219048
3550	SETD2	2474	MDN1	0.450122	0.000000
5725	PBRM1	2498	RRP12	0.094237	0.000000
7600	VHL	2498	RRP12	0.135313	0.219048
7600	VHL	2499	SYNE2	0.308465	0.550802
3550	SETD2	2509	FLT4	0.450122	0.000000
7511	TTN	2509	FLT4	0.313034	0.000000
7600	VHL	2509	FLT4	0.271954	0.440426
7600	VHL	2523	MTCL1	0.395456	0.553191
5725	PBRM1	2538	MTUS2	0.094237	0.000000
7269	DST	2580	SYNE1	0.494169	0.000000
7600	VHL	2580	SYNE1	0.037427	0.329198
8314	BAP1	2580	SYNE1	0.376465	0.000000
3550	SETD2	2586	UBR4	0.450122	0.000000
5725	PBRM1	2622	ZFPM2	0.279857	0.343669
2763	MTOR	2656	MACF1	0.421313	0.000000
9354	MUC16	2656	MACF1	0.351441	0.000000
5725	PBRM1	2657	ZFYVE26	0.279857	0.343669
7511	TTN	2657	ZFYVE26	0.313034	0.000000
640	LYST	2763	MTOR	0.493934	0.000000
2143	FBN2	2763	MTOR	0.421313	0.000000
2427	FLG	2763	MTOR	0.456229	0.000000
2656	MACF1	2763	MTOR	0.421313	0.000000
3299	PCLO	2763	MTOR	0.359065	0.000000
4759	ATM	2763	MTOR	0.388988	0.000000
5294	PIK3CA	2763	MTOR	0.456229	0.000000
5308	PKHD1	2763	MTOR	0.493934	0.000000
5891	CHD7	2763	MTOR	0.493934	0.000000
6104	DNAH7	2763	MTOR	0.493934	0.000000
6345	BIRC6	2763	MTOR	0.493934	0.000000
7701	CACNA1C	2763	MTOR	0.493934	0.000000
8292	KDM5C	2763	MTOR	0.124341	0.000000
8416	ADGRV1	2763	MTOR	0.331374	0.000000
9675	MED13	2763	MTOR	0.493934	0.000000
3550	SETD2	2783	ZBTB38	0.450122	0.000000
5725	PBRM1	2783	ZBTB38	0.279857	0.343669
7511	TTN	2783	ZBTB38	0.313034	0.000000
7600	VHL	2783	ZBTB38	0.271954	0.440426
5725	PBRM1	2794	RALGAPA1	0.492026	0.692708
7600	VHL	2794	RALGAPA1	0.423700	0.664171
9354	MUC16	2794	RALGAPA1	0.468841	0.000000
5725	PBRM1	2826	COL24A1	0.369538	0.413953
7511	TTN	2953	BOD1L1	0.370034	0.000000
5725	PBRM1	3032	ANKRD17	0.279857	0.343669
7600	VHL	3189	NPHP3	0.395456	0.553191
5725	PBRM1	3230	CPAMD8	0.369538	0.413953
7600	VHL	3230	CPAMD8	0.135313	0.219048
2763	MTOR	3299	PCLO	0.359065	0.000000
5725	PBRM1	3299	PCLO	0.347230	0.618898
7600	VHL	3299	PCLO	0.360418	0.689189
8292	KDM5C	3299	PCLO	0.413569	0.000000
9354	MUC16	3299	PCLO	0.289629	0.000000
7511	TTN	3405	LAMA1	0.370034	0.000000
5725	PBRM1	3504	ANK2	0.400122	0.591518
7600	VHL	3504	ANK2	0.308465	0.550802
9354	MUC16	3504	ANK2	0.426003	0.000000
8292	KDM5C	3510	ANK3	0.443110	0.000000
91	AKAP9	3550	SETD2	0.283336	0.000000
361	STAG2	3550	SETD2	0.401121	0.000000
640	LYST	3550	SETD2	0.357344	0.000000
1012	COL1A2	3550	SETD2	0.450122	0.000000
1806	DNMT3A	3550	SETD2	0.450122	0.000000
1889	DNAH10	3550	SETD2	0.401121	0.000000
1900	UBR1	3550	SETD2	0.450122	0.000000
2360	CNOT1	3550	SETD2	0.450122	0.000000
2422	CUL9	3550	SETD2	0.450122	0.000000
2427	FLG	3550	SETD2	0.318245	0.000000
2474	MDN1	3550	SETD2	0.450122	0.000000
2509	FLT4	3550	SETD2	0.450122	0.000000
2586	UBR4	3550	SETD2	0.450122	0.000000
2783	ZBTB38	3550	SETD2	0.450122	0.000000
3745	AOX1	3550	SETD2	0.450122	0.000000
3839	APOB	3550	SETD2	0.450122	0.000000
4468	LRP1	3550	SETD2	0.401121	0.000000
4469	LRP2	3550	SETD2	0.224372	0.000000
4693	MUC2	3550	SETD2	0.357344	0.000000
4709	MYH2	3550	SETD2	0.450122	0.000000
4753	NEB	3550	SETD2	0.318245	0.000000
4824	NOTCH2	3550	SETD2	0.401121	0.000000
4920	COL5A3	3550	SETD2	0.401121	0.000000
5294	PIK3CA	3550	SETD2	0.318245	0.000000
5525	DCHS2	3550	SETD2	0.450122	0.000000
6037	PRKDC	3550	SETD2	0.450122	0.000000
6104	DNAH7	3550	SETD2	0.357344	0.000000
6734	ROS1	3550	SETD2	0.450122	0.000000
6735	RP1	3550	SETD2	0.450122	0.000000
6793	RYR3	3550	SETD2	0.318245	0.000000
6804	SALL1	3550	SETD2	0.450122	0.000000
7463	TNR	3550	SETD2	0.401121	0.000000
7702	ZMYM2	3550	SETD2	0.450122	0.000000
7726	CACNA1S	3550	SETD2	0.450122	0.000000
7870	FAT4	3550	SETD2	0.401121	0.000000
8114	SPHKAP	3550	SETD2	0.450122	0.000000
8314	BAP1	3550	SETD2	0.293550	0.383220
8383	HMCN1	3550	SETD2	0.438881	0.510417
8953	CACNA1G	3550	SETD2	0.450122	0.000000
9443	KIF20B	3550	SETD2	0.401121	0.000000
5725	PBRM1	3623	UBN1	0.094237	0.000000
7600	VHL	3623	UBN1	0.135313	0.219048
5725	PBRM1	3699	HCFC1	0.094237	0.000000
7511	TTN	3699	HCFC1	0.370034	0.000000
7600	VHL	3699	HCFC1	0.395456	0.553191
3550	SETD2	3745	AOX1	0.450122	0.000000
7600	VHL	3745	AOX1	0.080656	0.181658
5725	PBRM1	3781	APC	0.279857	0.343669
7600	VHL	3781	APC	0.271954	0.440426
7600	VHL	3831	TNC	0.395456	0.553191
3550	SETD2	3839	APOB	0.450122	0.000000
5725	PBRM1	3839	APOB	0.279857	0.343669
7600	VHL	3921	FREM2	0.308465	0.550802
5725	PBRM1	4112	ITIH2	0.094237	0.000000
7600	VHL	4361	LAMA2	0.395456	0.553191
5725	PBRM1	4365	LAMA3	0.094237	0.000000
7511	TTN	4365	LAMA3	0.370034	0.000000
7600	VHL	4365	LAMA3	0.135313	0.219048
5725	PBRM1	4423	MYO18A	0.369538	0.413953
3550	SETD2	4468	LRP1	0.401121	0.000000
3550	SETD2	4469	LRP2	0.224372	0.000000
8314	BAP1	4469	LRP2	0.475623	0.000000
7600	VHL	4496	NBR1	0.135313	0.219048
7511	TTN	4590	MKI67	0.370034	0.000000
5725	PBRM1	4647	GPR179	0.369538	0.413953
7600	VHL	4647	GPR179	0.135313	0.219048
3550	SETD2	4693	MUC2	0.357344	0.000000
3550	SETD2	4709	MYH2	0.450122	0.000000
7511	TTN	4709	MYH2	0.313034	0.000000
5725	PBRM1	4716	MYH11	0.094237	0.000000
7600	VHL	4716	MYH11	0.020794	0.000000
3550	SETD2	4753	NEB	0.318245	0.000000
5725	PBRM1	4753	NEB	0.113170	0.226529
7600	VHL	4753	NEB	0.445032	0.738351
2763	MTOR	4759	ATM	0.388988	0.000000
5725	PBRM1	4759	ATM	0.419877	0.690289
8292	KDM5C	4759	ATM	0.443110	0.000000
7600	VHL	4772	NEFH	0.395456	0.553191
5725	PBRM1	4784	NF2	0.094237	0.000000
5725	PBRM1	4792	NFE2L2	0.369538	0.413953
7600	VHL	4792	NFE2L2	0.135313	0.219048
5725	PBRM1	4816	NOS1	0.028456	0.000000
7511	TTN	4816	NOS1	0.223712	0.000000
3550	SETD2	4824	NOTCH2	0.401121	0.000000
9354	MUC16	4824	NOTCH2	0.468841	0.000000
5725	PBRM1	4825	NOTCH3	0.279857	0.343669
7600	VHL	4912	PABPC3	0.135313	0.219048
3550	SETD2	4920	COL5A3	0.401121	0.000000
5725	PBRM1	4920	COL5A3	0.492026	0.692708
9354	MUC16	4920	COL5A3	0.468841	0.000000
7511	TTN	5056	PHF20	0.313034	0.000000
5725	PBRM1	5107	UBR5	0.369538	0.413953
7600	VHL	5107	UBR5	0.135313	0.219048
5725	PBRM1	5131	PDE4C	0.279857	0.343669
7600	VHL	5131	PDE4C	0.080656	0.181658
7600	VHL	5232	CDK12	0.135313	0.219048
2763	MTOR	5294	PIK3CA	0.456229	0.000000
3550	SETD2	5294	PIK3CA	0.318245	0.000000
7600	VHL	5294	PIK3CA	0.445032	0.738351
9354	MUC16	5294	PIK3CA	0.386980	0.000000
9354	MUC16	5300	PI4KA	0.468841	0.000000
2763	MTOR	5308	PKHD1	0.493934	0.000000
5725	PBRM1	5308	PKHD1	0.400122	0.591518
5725	PBRM1	5328	LRP1B	0.196789	0.409375
7600	VHL	5328	LRP1B	0.247619	0.548387
8292	KDM5C	5328	LRP1B	0.443110	0.000000
7600	VHL	5332	PLEC	0.271954	0.440426
7600	VHL	5375	BRWD1	0.080656	0.181658
7600	VHL	5448	ATR	0.395456	0.553191
7511	TTN	5502	KIF1A	0.370034	0.000000
7511	TTN	5521	TET2	0.264692	0.000000
9354	MUC16	5521	TET2	0.468841	0.000000
3550	SETD2	5525	DCHS2	0.450122	0.000000
7511	TTN	5525	DCHS2	0.313034	0.000000
7600	VHL	5525	DCHS2	0.271954	0.440426
154	DENND4A	5725	PBRM1	0.279857	0.343669
304	PRPF8	5725	PBRM1	0.492026	0.692708
521	TRIOBP	5725	PBRM1	0.063301	0.000000
640	LYST	5725	PBRM1	0.154565	0.255814
866	CLTC	5725	PBRM1	0.369538	0.413953
1066	COL11A1	5725	PBRM1	0.492026	0.692708
1219	MUC17	5725	PBRM1	0.042468	0.000000
1292	DNHD1	5725	PBRM1	0.279857	0.343669
1331	VCAN	5725	PBRM1	0.369538	0.413953
1485	CUX1	5725	PBRM1	0.492026	0.692708
