145	KRAS	3	SH2B3	0.341943	0.511628
201	PIK3CA	5	CDK4	0.476144	0.000000
301	TP53	7	CDK8	0.336065	0.310976
117	APC	8	CDKN1A	0.330882	0.000000
145	KRAS	8	CDKN1A	0.345588	0.000000
301	TP53	8	CDKN1A	0.389706	0.000000
301	TP53	9	CDKN1B	0.389706	0.000000
117	APC	10	CDKN2A	0.107843	0.000000
201	PIK3CA	10	CDKN2A	0.476144	0.000000
145	KRAS	11	CDKN2B	0.345588	0.000000
145	KRAS	12	IKZF1	0.475304	0.777108
152	SMAD4	12	IKZF1	0.371109	0.427350
117	APC	16	CTCF	0.433767	0.723529
152	SMAD4	16	CTCF	0.371109	0.427350
279	SOX9	16	CTCF	0.417268	0.000000
220	RNF43	17	STAG2	0.426402	0.000000
301	TP53	17	STAG2	0.296980	0.411523
301	TP53	18	PLK2	0.296980	0.411523
117	APC	19	MALT1	0.330882	0.000000
301	TP53	19	MALT1	0.389706	0.000000
117	APC	21	RAB35	0.330882	0.000000
145	KRAS	21	RAB35	0.345588	0.000000
301	TP53	21	RAB35	0.389706	0.000000
50	ERBB3	23	PTPRT	0.409157	0.000000
117	APC	23	PTPRT	0.295108	0.626506
145	KRAS	23	PTPRT	0.161746	0.487805
150	SMAD2	23	PTPRT	0.364405	0.000000
201	PIK3CA	23	PTPRT	0.317085	0.580420
301	TP53	23	PTPRT	0.269866	0.605263
117	APC	25	CREBBP	0.439941	0.771084
145	KRAS	25	CREBBP	0.487638	0.829630
279	SOX9	25	CREBBP	0.316515	0.000000
85	ALK	26	AMER1	0.253865	0.000000
240	PTPRD	26	AMER1	0.352928	0.000000
241	BARD1	26	AMER1	0.486663	0.000000
270	SOX17	26	AMER1	0.437620	0.000000
301	TP53	26	AMER1	0.194579	0.512059
32	CTNNB1	29	CSF1R	0.437620	0.000000
279	SOX9	29	CSF1R	0.499787	0.000000
301	TP53	29	CSF1R	0.039010	0.193416
152	SMAD4	30	CSF3R	0.408048	0.000000
29	CSF1R	32	CTNNB1	0.437620	0.000000
95	LATS2	32	CTNNB1	0.486663	0.000000
117	APC	32	CTNNB1	0.225309	0.541667
