104	10178	55	10075	0.947882	2.892857
361	108	55	10075	0.971116	4.090000
638	114788	55	10075	0.852852	1.511538
790	120114	55	10075	0.588456	0.000000
802	120892	55	10075	0.729734	0.000000
993	1293	55	10075	0.691787	0.000000
1002	129684	55	10075	0.749408	0.000000
1137	1387	55	10075	0.749408	0.000000
1172	140453	55	10075	0.588456	0.000000
1733	1767	55	10075	0.691787	0.000000
1735	1769	55	10075	0.729734	0.000000
1738	1778	55	10075	0.729734	0.000000
2359	2312	55	10075	0.655643	0.000000
2406	23195	55	10075	0.729734	0.000000
2426	23224	55	10075	0.691787	0.000000
2500	23345	55	10075	0.673495	0.000000
2561	23499	55	10075	0.960176	3.391667
2913	26047	55	10075	0.729734	0.000000
3211	2804	55	10075	0.749408	0.000000
3701	338	55	10075	0.960176	3.391667
4151	388698	55	10075	0.729734	0.000000
4239	3908	55	10075	0.997572	9.088889
4242	3909	55	10075	0.971116	4.090000
4352	4035	55	10075	0.971116	4.090000
4353	4036	55	10075	0.965824	3.709091
4604	4619	55	10075	0.691787	0.000000
4608	4622	55	10075	0.960176	3.391667
4677	4763	55	10075	0.542242	0.000000
5136	51755	55	10075	0.673495	0.000000
5206	5314	55	10075	0.971116	4.090000
5224	53353	55	10075	0.691787	0.000000
5403	54768	55	10075	0.638223	0.000000
5700	55567	55	10075	0.673495	0.000000
5702	55576	55	10075	0.749408	0.000000
6180	57451	55	10075	0.729734	0.000000
6302	57674	55	10075	0.729734	0.000000
6373	5803	55	10075	0.749408	0.000000
6400	58508	55	10075	0.729734	0.000000
6445	5925	55	10075	0.673495	0.000000
6588	6261	55	10075	0.749408	0.000000
6589	6262	55	10075	0.572668	0.000000
7017	667	55	10075	0.994164	6.428571
7036	6710	55	10075	0.960176	3.391667
7043	672	55	10075	0.934371	2.518750
7057	675	55	10075	0.971116	4.090000
7177	7038	55	10075	0.954190	3.123077
7235	7157	55	10075	0.514541	0.796348
7281	7273	55	10075	0.999022	5.687671
7341	7399	55	10075	0.852852	1.511538
7519	79026	55	10075	0.710530	0.000000
8100	83872	55	10075	0.887801	1.804545
8970	93035	55	10075	0.749408	0.000000
9039	94025	55	10075	0.588456	0.000000
55	10075	104	10178	0.947882	2.892857
361	108	104	10178	0.673495	0.000000
638	114788	104	10178	0.939460	2.400000
790	120114	104	10178	0.849864	1.488722
802	120892	104	10178	0.649384	0.000000
993	1293	104	10178	0.918853	2.208791
1002	129684	104	10178	0.947882	2.892857
1137	1387	104	10178	0.947882	2.892857
1172	140453	104	10178	0.483544	0.000000
1733	1767	104	10178	0.918853	2.208791
1735	1769	104	10178	0.938714	2.623377
1738	1778	104	10178	0.649384	0.000000
2359	2312	104	10178	0.560768	0.000000
2406	23195	104	10178	0.649384	0.000000
2426	23224	104	10178	0.603560	0.000000
2500	23345	104	10178	0.987823	4.757396
2561	23499	104	10178	0.929023	2.398810
2913	26047	104	10178	0.938714	2.623377
3211	2804	104	10178	0.947882	2.892857
3701	338	104	10178	0.929023	2.398810
4151	388698	104	10178	0.938714	2.623377
4239	3908	104	10178	0.938714	2.623377
4242	3909	104	10178	0.947882	2.892857
4352	4035	104	10178	0.947882	2.892857
4353	4036	104	10178	0.649384	0.000000
4604	4619	104	10178	0.918853	2.208791
4608	4622	104	10178	0.626081	0.000000
4677	4763	104	10178	0.432269	0.000000
5136	51755	104	10178	0.908242	2.045918
5206	5314	104	10178	0.995190	6.940171
5224	53353	104	10178	0.918853	2.208791
5403	54768	104	10178	0.540451	0.000000
5700	55567	104	10178	0.908242	2.045918
5702	55576	104	10178	0.673495	0.000000
6180	57451	104	10178	0.649384	0.000000
6302	57674	104	10178	0.938714	2.623377
6373	5803	104	10178	0.947882	2.892857
6400	58508	104	10178	0.649384	0.000000
6445	5925	104	10178	0.581797	0.000000
6588	6261	104	10178	0.673495	0.000000
6589	6262	104	10178	0.837356	1.410714
7017	667	104	10178	0.560768	0.000000
7036	6710	104	10178	0.929023	2.398810
7043	672	104	10178	0.540451	0.000000
7057	675	104	10178	0.673495	0.000000
7177	7038	104	10178	0.603560	0.000000
7235	7157	104	10178	0.690798	1.163352
7281	7273	104	10178	0.878910	1.648485
7341	7399	104	10178	0.758831	1.068681
7519	79026	104	10178	0.929023	2.398810
8100	83872	104	10178	0.432269	0.000000
8970	93035	104	10178	0.673495	0.000000
9039	94025	104	10178	0.849864	1.488722
55	10075	361	108	0.971116	4.090000
104	10178	361	108	0.673495	0.000000
638	114788	361	108	0.485755	0.000000
790	120114	361	108	0.588456	0.000000
802	120892	361	108	0.729734	0.000000
993	1293	361	108	0.691787	0.000000
1002	129684	361	108	0.749408	0.000000
1137	1387	361	108	0.971116	4.090000
1172	140453	361	108	0.912106	2.105263
1733	1767	361	108	0.954190	3.123077
1735	1769	361	108	0.729734	0.000000
1738	1778	361	108	0.729734	0.000000
2359	2312	361	108	0.655643	0.000000
2406	23195	361	108	0.729734	0.000000
2426	23224	361	108	0.691787	0.000000
2500	23345	361	108	0.673495	0.000000
2561	23499	361	108	0.710530	0.000000
2913	26047	361	108	0.729734	0.000000
3211	2804	361	108	0.749408	0.000000
3701	338	361	108	0.960176	3.391667
4151	388698	361	108	0.729734	0.000000
4239	3908	361	108	0.729734	0.000000
4242	3909	361	108	0.749408	0.000000
4352	4035	361	108	0.749408	0.000000
4353	4036	361	108	0.729734	0.000000
4604	4619	361	108	0.954190	3.123077
4608	4622	361	108	0.710530	0.000000
4677	4763	361	108	0.999895	12.030075
5136	51755	361	108	0.947882	2.892857
5206	5314	361	108	0.749408	0.000000
5224	53353	361	108	0.954190	3.123077
5403	54768	361	108	0.638223	0.000000
5700	55567	361	108	0.673495	0.000000
5702	55576	361	108	0.749408	0.000000
6180	57451	361	108	0.997572	9.088889
6302	57674	361	108	0.997572	9.088889
6373	5803	361	108	0.749408	0.000000
6400	58508	361	108	0.965824	3.709091
6445	5925	361	108	0.673495	0.000000
6588	6261	361	108	0.749408	0.000000
6589	6262	361	108	0.987098	4.678363
7017	667	361	108	0.941270	2.693333
7036	6710	361	108	0.710530	0.000000
7043	672	361	108	0.993014	5.985185
7057	675	361	108	0.749408	0.000000
7177	7038	361	108	0.691787	0.000000
7281	7273	361	108	0.671971	0.987013
7341	7399	361	108	0.485755	0.000000
7519	79026	361	108	0.710530	0.000000
8100	83872	361	108	0.887801	1.804545
8970	93035	361	108	0.749408	0.000000
9039	94025	361	108	0.588456	0.000000
55	10075	638	114788	0.852852	1.511538
104	10178	638	114788	0.939460	2.400000
361	108	638	114788	0.485755	0.000000
790	120114	638	114788	0.637969	0.777328
802	120892	638	114788	0.995656	5.472222
993	1293	638	114788	0.991957	4.454545
1002	129684	638	114788	0.852852	1.511538
1137	1387	638	114788	0.485755	0.000000
1172	140453	638	114788	0.877167	1.711111
1733	1767	638	114788	0.397574	0.000000
1735	1769	638	114788	0.966748	3.144000
1738	1778	638	114788	0.454453	0.000000
2359	2312	638	114788	0.734582	0.994872
2406	23195	638	114788	0.830072	1.370629
2426	23224	638	114788	0.782915	1.153846
2500	23345	638	114788	0.939460	2.400000
2561	23499	638	114788	0.958574	2.850909
2913	26047	638	114788	0.830072	1.370629
3211	2804	638	114788	0.852852	1.511538
3701	338	638	114788	0.806709	1.253205
4151	388698	638	114788	0.454453	0.000000
4239	3908	638	114788	0.966748	3.144000
4242	3909	638	114788	0.973975	3.502222
4352	4035	638	114788	0.996973	6.171875
4353	4036	638	114788	0.454453	0.000000
4604	4619	638	114788	0.949469	2.606667
4608	4622	638	114788	0.806709	1.253205
4677	4763	638	114788	0.952141	2.393750
5136	51755	638	114788	0.371770	0.000000
5206	5314	638	114788	0.973975	3.502222
5224	53353	638	114788	0.397574	0.000000
5403	54768	638	114788	0.710277	0.930288
5700	55567	638	114788	0.989506	4.072917
5702	55576	638	114788	0.485755	0.000000
6180	57451	638	114788	0.830072	1.370629
6302	57674	638	114788	0.830072	1.370629
6373	5803	638	114788	0.852852	1.511538
6400	58508	638	114788	0.454453	0.000000
6445	5925	638	114788	0.371770	0.000000
6588	6261	638	114788	0.852852	1.511538
6589	6262	638	114788	0.247670	0.000000
7017	667	638	114788	0.986612	3.750000
7036	6710	638	114788	0.958574	2.850909
7043	672	638	114788	0.916864	2.069333
7057	675	638	114788	0.485755	0.000000
7177	7038	638	114788	0.782915	1.153846
7235	7157	638	114788	0.806198	1.454545
7281	7273	638	114788	0.425077	0.760580
7341	7399	638	114788	0.764575	1.209600
7519	79026	638	114788	0.806709	1.253205
8100	83872	638	114788	0.831697	1.455238
8970	93035	638	114788	0.485755	0.000000
9039	94025	638	114788	0.877167	1.711111
55	10075	790	120114	0.588456	0.000000
104	10178	790	120114	0.849864	1.488722
361	108	790	120114	0.588456	0.000000
638	114788	790	120114	0.637969	0.777328
802	120892	790	120114	0.897430	1.909091
993	1293	790	120114	0.866227	1.607287
1002	129684	790	120114	0.999081	8.867647
